x,y,cluster
38.4607,63.946,5
81.5014,43.7967,9
83.7248,5.5872,6
71.7986,52.72,9
2.9311,96.9999,8
48.3487,8.37637,1
4.31051,0.122394,3
71.0553,24.7224,1
77.7484,11.3027,6
5.53886,13.3897,3
7.60434,9.49826,3
56.9997,64.5364,5
13.3698,84.3401,8
72.7609,21.3441,1
44.2699,70.6975,0
5.88895,82.7305,8
34.6434,87.3904,0
26.5272,18.3682,7
92.9776,98.3258,2
71.0882,95.9087,2
95.3257,19.4369,6
4.28502,99.6362,8
19.5593,75.3404,8
24.3586,97.3077,8
86.643,29.8975,6
10.6974,94.2474,8
39.3957,67.697,0
58.7837,52.7655,5
52.0372,31.5447,1
74.1096,96.307,2
2.24214,79.9986,8
79.0376,36.8856,9
67.3889,5.56481,1
55.2537,60.3665,5
3.89063,26.342,3
56.2751,99.2164,0
45.7789,60.5602,5
98.8526,65.3382,9
35.9005,23.2112,7
62.6459,22.5436,1
53.1087,73.3433,0
16.7909,92.5044,8
41.0403,75.5747,0
45.2699,93.0774,0
7.11934,19.3795,3
89.3845,9.36149,6
99.3781,68.422,9
46.247,66.767,0
73.9868,1.50078,1
27.1335,77.8775,8
27.8428,83.4087,8
77.0938,73.6216,2
43.9688,75.9464,0
38.9599,79.8694,0
99.1576,1.60575,6
2.41292,52.2663,4
74.949,19.2038,6
44.7707,15.9893,7
94.7785,90.0406,2
9.06672,1.89785,3
9.42011,98.4512,8
11.2593,8.79823,3
66.8732,57.5064,5
75.5653,40.8601,9
59.0072,2.69882,1
18.7375,86.8499,8
86.1075,95.8314,2
60.4716,30.0763,1
71.7778,99.4314,2
9.94572,70.9354,8
1.03716,12.3586,3
23.2017,75.9862,8
31.5625,67.9723,0
91.9755,26.341,6
58.0129,1.04217,1
28.2388,67.433,4
99.4934,39.4982,9
76.2313,66.3666,9
97.0046,51.7965,9
7.22665,56.0117,4
54.4954,25.9642,1
42.8616,40.6029,5
21.7956,3.33321,3
70.6792,93.5734,2
2.76463,80.6249,8
64.5088,3.8018,1
92.9836,87.7105,2
79.788,24.546,6
55.6828,71.7634,0
50.887,13.6957,1
72.8056,79.1259,2
81.1288,72.2989,2
18.6241,57.36,4
38.6655,15.6286,7
9.15657,45.8922,4
71.6404,63.6519,9
71.8564,14.502,1
4.25478,93.6519,8
17.8352,74.934,8
87.2253,20.5999,6
55.5589,51.7341,5
24.4016,48.5425,4
39.4446,4.18961,7
73.0885,95.1274,2
75.953,23.9755,6
8.82313,48.7586,4
3.10141,89.9519,8
21.0575,21.7255,3
47.3119,59.7231,5
37.3541,56.4685,5
5.61525,8.99447,3
20.1204,77.4716,8
23.4965,24.3752,3
71.1236,41.3317,9
99.3092,58.3489,9
61.9316,54.8681,5
10.0829,86.3332,8
3.41051,49.5275,4
90.5228,76.499,2
44.6549,66.4758,0
0.474537,53.478,4
15.2344,3.57595,3
43.4299,36.292,7
25.3014,90.7418,8
96.015,62.6555,9
47.2103,1.6303,1
71.65,67.3307,2
79.1019,95.1465,2
91.7059,50.2255,9
36.4782,91.0151,0
8.57435,98.4097,8
45.8831,18.6573,7
84.7429,49.2937,9
68.1848,75.2657,2
25.7927,12.8397,7
41.7416,26.2672,7
66.3177,56.976,5
29.8432,9.74766,7
93.268,55.1446,9
0.489497,89.283,8
17.8001,47.6998,4
90.9133,89.4501,2
15.0306,70.0152,8
84.5966,6.73647,6
20.2407,21.0748,3
97.7516,28.8151,6
19.4846,43.6347,4
47.4724,4.22752,1
92.9284,15.6572,6
79.4933,18.721,6
28.4969,21.2348,7
44.9882,94.8146,0
78.2108,74.8314,2
4.56228,71.4788,8
29.976,5.05177,7
60.7618,47.7761,5
52.7516,51.6751,5
37.2262,67.7821,0
21.6904,21.8229,3
74.5186,41.9311,9
42.8977,72.2702,0
70.7462,62.3823,9
15.9049,18.2186,3
66.6098,8.83326,1
33.8758,46.1031,4
27.5543,62.3726,4
67.3379,72.5425,2
57.1873,45.5487,5
47.3739,61.7495,5
17.0275,77.3499,8
66.8013,77.7894,2
25.126,19.5529,7
29.4645,62.3522,4
87.335,51.1549,9
84.1751,61.8537,9
93.086,27.0728,6
34.1239,63.8322,4
89.455,50.0288,9
82.0508,56.0648,9
58.862,15.9265,1
2.16788,86.4163,8
78.2992,69.5058,2
58.9588,35.4864,5
15.0545,6.33275,3
97.236,32.0821,6
83.6826,64.0373,9
9.87144,8.80861,3
83.5902,39.336,9
71.1608,70.9252,2
90.4909,55.3359,9
32.7789,83.5769,0
82.4087,66.9028,9
47.4091,71.8637,0
16.9315,29.4599,3
27.9285,75.7935,8
45.3864,30.0964,7
62.2098,23.6856,1
99.6022,21.1687,6
59.1721,14.6567,1
27.5014,56.408,4
46.7388,11.184,7
20.4453,56.6102,4
19.9927,4.0355,3
95.9462,91.1535,2
74.9607,86.437,2
46.4894,7.73963,7
70.0139,28.898,1
74.6424,17.423,6
0.761736,91.5739,8
46.8829,28.6903,7
67.3674,92.2694,2
58.7867,29.5773,1
15.955,58.3889,4
50.7459,75.1271,0
73.0456,78.2473,2
31.5351,19.7843,7
89.4314,51.9804,9
76.3945,9.42405,6
56.0159,72.3407,0
0.577533,30.9767,3
58.7777,47.0669,5
38.7163,28.7916,7
75.9649,13.3587,6
46.2146,76.7267,0
4.93259,93.0975,8
5.41694,72.3,8
85.3669,64.2036,9
1.87729,1.32186,3
22.5925,52.6232,4
76.4489,95.638,2
30.8706,7.98403,7
15.4223,20.302,3
59.9645,91.8169,0
29.726,15.9804,7
64.1576,30.3035,1
46.9571,22.9353,7
77.3705,85.6733,2
51.7269,53.3354,5
99.032,97.9415,2
30.0621,3.96462,7
91.039,35.479,9
76.2646,76.4058,2
99.6826,78.1419,2
77.7277,22.2751,6
30.7652,54.1766,4
17.9131,61.6357,4
62.1607,33.3354,1
81.9377,22.1251,6
25.1523,11.6637,3
38.1055,89.3099,0
41.9672,85.0626,0
12.2451,19.3377,3
70.7359,63.972,9
72.6731,69.7679,2
61.9135,2.73518,1
73.7326,52.9524,9
38.2142,49.9972,5
29.3583,37.8968,7
28.1391,7.08599,7
60.1719,58.9043,5
61.2626,78.085,0
20.54,23.4233,3
11.4204,2.47769,3
45.5484,36.5728,5
14.1414,83.6539,8
25.8826,56.1086,4
68.7165,38.1278,9
75.4463,39.4524,9
2.09977,48.1194,4
9.22034,64.0132,4
50.8546,82.9529,0
16.9657,89.0688,8
32.9501,46.3239,4
26.9656,61.0892,4
53.4099,87.1375,0
19.9935,14.6725,3
65.2225,40.5336,5
38.0958,76.643,0
43.0112,83.6442,0
13.2157,57.1526,4
67.2981,39.0983,5
13.2613,36.0146,4
77.2261,88.7076,2
75.467,79.3259,2
36.8271,84.6874,0
43.3391,87.6817,0
67.6403,60.3048,5
76.7505,0.590362,6
6.6287,3.71611,3
61.6796,60.0386,5
90.8536,81.6732,2
74.7112,56.0761,9
22.2067,12.807,3
32.7191,65.2179,4
96.4512,45.9348,9
22.3706,63.7493,4
85.0332,35.6319,9
99.7639,62.2593,9
24.3395,75.231,8
41.5852,61.1665,5
59.9183,84.9243,0
48.8482,27.5586,7
45.229,25.5987,7
28.1489,51.8577,4
29.3148,89.8285,8
11.8964,20.1684,3
71.5017,86.6075,2
76.2445,93.7084,2
99.4145,8.96365,6
58.9263,95.8657,0
54.8985,81.2969,0
59.615,39.9316,5
16.9288,59.3789,4
2.19091,41.2682,4
34.6099,43.7761,5
2.43474,94.5282,8
28.7003,51.2829,4
22.0868,73.9294,8
76.8816,50.2357,9
25.7871,6.19637,3
40.0643,37.6835,7
26.3648,11.5659,7
24.291,2.60932,3
5.27434,23.7055,3
11.573,64.2007,4
19.5711,66.4714,4
45.4976,79.1861,0
6.40305,62.4264,4
38.5651,8.59396,7
3.69458,73.175,8
52.37,6.12933,1
67.7032,81.0704,2
57.4123,89.79,0
54.9998,34.2939,5
40.0257,80.7869,0
40.4902,80.09,0
18.4704,66.855,4
91.6559,42.7613,9
69.4643,96.9302,2
66.4668,81.0373,2
61.1309,86.0379,0
47.5087,6.6285,1
65.224,53.9118,5
69.0548,3.7891,1
62.5057,72.7494,0
76.9641,14.8758,6
78.8788,44.6673,9
95.9461,36.291,9
34.4572,50.9459,5
70.5849,74.4829,2
31.7328,11.0751,7
54.5729,50.2032,5
77.9301,46.2288,9
92.9645,47.3944,9
43.159,59.4313,5
28.4317,4.28993,7
45.4692,75.9404,0
10.9184,10.6932,3
29.8522,79.9733,8
14.4823,92.3579,8
52.7227,91.4464,0
7.23366,31.6015,3
36.1137,3.17981,7
67.8925,70.5709,2
54.1257,38.4773,5
45.0538,85.8585,0
49.5524,99.6267,0
36.0617,27.4825,7
45.8555,29.0262,7
74.8769,89.0145,2
88.4575,3.30862,6
93.3045,33.9267,6
79.249,4.22289,6
44.62,9.10119,7
84.1962,59.1023,9
1.45908,36.9189,4
50.5487,8.69274,1
68.5203,86.6624,2
11.8726,36.4128,4
57.2333,65.9983,5
74.8901,2.28713,1
51.8568,24.4426,1
1.91386,87.9185,8
51.9251,47.7694,5
16.9447,26.802,3
36.7839,5.40226,7
30.1106,30.0884,7
39.329,9.35966,7
34.3113,83.9489,0
18.4609,18.5074,3
43.0512,19.9199,7
55.4263,93.5999,0
28.6127,23.9466,7
80.2623,40.4852,9
60.3594,37.4956,5
6.48352,35.2495,3
39.7827,58.3403,5
59.6921,41.6965,5
46.2589,11.6172,7
89.4659,63.2036,9
38.4192,26.2498,7
68.6059,68.5299,2
56.3382,7.93485,1
77.8895,90.6495,2
91.8838,96.3504,2
9.15689,34.935,3
16.2703,64.5832,4
28.5349,44.883,4
88.5298,8.79718,6
85.3682,48.8892,9
46.2927,91.8517,0
84.1387,86.0754,2
50.1921,43.8308,5
27.772,96.4509,8
55.448,17.2379,1
59.6546,93.8672,0
43.4877,28.2604,7
62.397,99.8259,0
36.1953,40.2865,5
90.4754,28.0791,6
36.6369,99.6323,0
63.014,52.9072,5
64.2155,91.5489,2
97.7902,52.7452,9
0.346106,83.1584,8
1.6344,46.6388,4
75.0101,85.7731,2
32.7143,25.2022,7
29.6039,60.4862,4
21.6531,85.0518,8
77.7241,81.3077,2
78.919,21.2118,6
9.56814,41.316,4
21.0378,45.7634,4
81.6026,11.5132,6
73.8425,18.2395,1
11.1455,36.8565,4
71.1467,75.361,2
28.4054,68.9369,4
28.1062,28.7515,7
52.0953,29.7406,1
75.3904,27.1054,6
15.5137,8.10465,3
52.3076,45.1175,5
68.5909,73.9607,2
30.1693,46.315,4
55.2684,9.08834,1
67.5268,64.8366,5
50.4044,88.5646,0
10.6,32.0069,3
0.0777689,84.4425,8
50.2464,11.2232,1
21.299,21.3931,3
86.5842,49.7044,9
90.3299,14.6904,6
78.456,42.4252,9
44.431,53.8463,5
69.5306,59.9446,9
61.951,21.8382,1
5.06216,30.5419,3
95.799,35.2315,6
76.8569,51.0674,9
44.3198,44.3837,5
15.904,94.7242,8
32.9483,26.504,7
26.7311,33.026,7
10.9465,76.9775,8
44.2493,32.2454,7
98.3706,30.8335,6
81.9499,88.7006,2
45.5239,60.4058,5
31.1258,89.9548,0
14.2522,0.656379,3
49.8995,76.2032,0
22.4946,54.9616,4
6.74504,18.2935,3
90.1931,83.6019,2
69.3609,34.513,1
27.9856,85.2649,8
29.2372,60.9339,4
11.7689,55.9683,4
93.9599,22.7154,6
32.9459,38.2092,7
54.9608,31.3165,1
69.0427,36.9107,9
20.0171,14.5666,3
97.3165,51.1428,9
4.52141,11.5687,3
51.7992,54.4209,5
87.7719,74.2938,2
9.38253,94.5169,8
92.5873,99.5757,2
78.1188,61.9483,9
34.0886,6.1044,7
47.2132,63.3258,5
67.0383,58.9821,5
19.2942,60.9982,4
81.6975,52.24,9
99.2074,36.6583,9
83.5565,68.2501,2
73.569,3.57358,1
82.8166,70.8855,2
54.7164,87.338,0
82.4542,6.51562,6
41.7589,70.2261,0
80.8094,51.1415,9
64.743,73.3968,2
50.7171,42.8618,5
35.345,84.8058,0
48.9662,82.5582,0
48.1316,16.0044,7
41.5403,67.4258,0
77.0026,23.2378,6
19.6658,76.21,8
59.8961,3.2223,1
44.46,33.4651,7
6.79588,27.2767,3
4.35056,61.5123,4
14.6147,86.8047,8
68.0279,56.3737,5
57.0308,48.8373,5
7.51513,21.7738,3
22.2341,58.2323,4
64.6355,57.5791,5
43.038,13.6017,7
40.1373,91.1696,0
29.6061,81.6777,8
58.5954,6.60873,1
4.91545,78.2612,8
82.8187,64.8115,9
81.4835,27.2788,6
98.2766,88.2793,2
54.5554,2.62718,1
49.7916,69.1702,0
89.4319,17.8195,6
25.5438,46.4627,4
66.6569,33.0589,1
68.2365,88.8909,2
91.2912,32.872,6
46.4701,34.3293,7
46.4737,86.6074,0
25.4989,76.0798,8
68.285,84.0943,2
82.6886,73.2005,2
62.3555,65.5073,5
38.012,43.8389,5
92.786,36.2887,9
32.1183,47.3415,4
38.9158,81.9099,0
16.5116,28.3478,3
99.7295,42.0554,9
74.8105,66.3863,9
75.1144,43.047,9
55.2773,66.4056,5
75.919,1.74731,6
0.734854,22.3927,3
88.3547,26.2337,6
98.4725,56.6397,9
10.328,81.1611,8
29.8402,72.6835,0
46.6684,67.8523,0
16.5224,39.4544,4
4.14093,48.6407,4
86.7959,43.0568,9
30.5506,3.30751,7
71.4045,30.2801,1
45.3629,46.215,5
96.6664,20.4773,6
89.262,51.9436,9
86.8829,65.181,9
53.691,87.6178,0
87.5737,42.0457,9
13.8515,86.0462,8
98.6854,24.1796,6
67.2073,28.5256,1
96.8631,13.8757,6
96.3779,13.3855,6
53.3301,0.518826,1
62.0262,40.126,5
43.5756,92.5768,0
43.4335,14.9801,7
22.8569,88.7965,8
61.1951,19.5233,1
9.27381,50.4571,4
71.4669,96.1568,2
15.6381,25.1579,3
83.7746,3.21177,6
67.2035,97.6261,2
89.258,65.8889,9
21.8057,56.4653,4
94.4145,18.6687,6
70.341,90.7924,2
32.0542,23.6712,7
91.3113,94.0804,2
63.7972,34.8869,1
86.6572,7.23069,6
49.867,9.51406,1
96.0272,11.0621,6
29.0373,5.30097,7
61.5192,0.504217,1
1.45772,77.1573,8
25.6621,85.2323,8
80.3691,92.8656,2
82.8584,69.627,2
58.7545,4.66403,1
26.0924,53.1691,4
23.3328,96.4334,8
43.9615,55.387,5
20.1045,35.2728,4
49.4674,83.9017,0
70.1596,36.1246,9
91.1324,20.0266,6
45.6386,87.1596,0
31.0887,74.676,0
92.4605,92.6079,2
75.1802,93.9182,2
69.7652,0.842244,1
79.1505,50.1342,9
93.7078,62.0089,9
19.7613,52.4624,4
66.6729,45.8536,5
5.63141,90.0057,8
42.287,49.5929,5
45.3926,62.3915,5
84.8657,94.86,2
46.2932,55.0253,5
30.9846,37.4256,7
75.0519,76.6232,2
24.5852,6.14062,3
51.2992,17.0457,1
98.7485,26.4793,6
10.964,68.5137,8
27.3216,90.1145,8
18.6479,21.0294,3
52.1233,38.4091,5
73.4918,18.7963,1
84.2628,79.1232,2
8.80193,26.5498,3
28.7161,54.1946,4
88.9413,13.5818,6
49.0546,35.2345,5
68.6071,80.0392,2
72.6602,43.6591,9
56.6624,97.2454,0
49.7997,7.96158,1
14.2911,48.5482,4
34.4409,25.2551,7
17.0618,61.7625,4
15.3695,35.7097,4
82.7919,67.4929,9
74.1189,56.2837,9
86.2891,58.3816,9
35.4069,95.0911,0
84.9314,64.123,9
49.2856,73.8727,0
77.7048,98.3402,2
9.10722,46.3119,4
78.3794,81.7674,2
89.9709,35.0418,6
79.0128,39.7706,9
43.0034,93.3039,0
88.3188,77.4443,2
18.559,5.38063,3
39.2068,33.9285,7
41.0904,21.9988,7
1.42137,15.2092,3
78.2825,87.7105,2
73.5909,13.6894,1
82.8016,58.5222,9
77.8123,32.0872,6
32.3949,55.5171,4
30.4275,41.5021,4
1.82898,8.8069,3
23.2695,91.7999,8
43.8487,2.28234,7
31.5705,86.8522,0
95.5862,19.8893,6
64.2965,14.1452,1
25.27,3.50336,3
48.0737,66.3603,5
25.5021,49.4951,4
81.5696,3.7846,6
37.2056,55.1604,5
17.474,20.0071,3
13.6827,95.2863,8
52.0943,46.0776,5
50.8034,82.5218,0
87.5797,52.6324,9
91.3287,10.8493,6
44.4323,35.1775,7
13.1316,76.0028,8
22.0296,8.71784,3
95.8921,86.3261,2
22.863,21.1621,3
89.8295,70.9367,2
87.5224,15.3316,6
20.4318,69.092,8
19.1162,57.6373,4
24.2524,36.5902,4
77.6445,37.9351,9
31.8765,29.7388,7
84.0126,82.6798,2
12.2606,71.5924,8
35.3122,3.58933,7
82.4416,79.7445,2
38.7668,95.5732,0
55.7473,60.7964,5
4.29108,51.6395,4
47.1225,27.1541,7
72.8016,36.952,9
98.0908,60.324,9
52.2836,18.5226,1
29.416,71.3998,8
76.1599,53.6684,9
7.99002,53.8044,4
91.6034,39.8665,9
83.5432,75.6161,2
22.5463,95.8038,8
47.2084,57.8585,5
99.3931,29.6501,6
37.6031,38.1599,7
25.2233,93.3504,8
98.9563,29.5144,6
44.9899,46.0789,5
56.6685,17.7915,1
83.0309,54.7593,9
78.1155,35.3145,9
73.2819,7.53147,1
6.71434,49.4419,4
61.1999,14.7044,1
3.24625,52.8033,4
54.5708,86.7894,0
28.4194,77.1172,8
82.5933,75.6278,2
34.9757,81.9864,0
5.27792,72.5788,8
20.1463,30.5012,3
65.9292,19.1026,1
60.0156,10.9191,1
65.1815,16.6841,1
28.7105,48.2123,4
71.4434,6.82599,1
83.5268,44.7254,9
14.3575,90.2412,8
94.1672,75.5573,2
4.94554,97.4135,8
28.3606,59.5164,4
84.2029,56.78,9
36.6336,66.7962,0
32.4079,71.6093,0
48.7826,37.6858,5
44.1881,68.9289,0
68.187,10.1172,1
88.0315,28.2026,6
21.0363,53.213,4
44.8867,49.7468,5
1.42532,16.3302,3
56.5728,84.9522,0
61.0555,70.9303,0
75.1933,55.2228,9
46.4876,80.1389,0
52.6363,74.8482,0
39.6553,36.8392,7
31.6282,76.2888,0
3.63541,64.0361,4
47.8981,52.418,5
1.72192,92.0862,8
21.3469,69.9089,8
2.20339,9.37837,3
98.1116,23.2397,6
62.5914,42.9983,5
72.9865,64.0167,9
59.3285,29.5592,1
48.9688,20.384,7
0.489499,24.1622,3
75.6068,46.9771,9
4.30105,28.2431,3
21.8253,43.9563,4
65.0823,53.4535,5
20.2451,68.7177,8
17.4897,68.1432,4
21.1357,19.2116,3
60.2294,42.4826,5
89.1205,62.4328,9
51.8609,87.2321,0
85.6725,14.4523,6
30.2304,58.6589,4
78.469,89.5589,2
88.2182,27.4378,6
9.94288,88.7077,8
51.6,85.5497,0
35.6847,55.901,5
13.7928,57.51,4
99.8573,78.8751,2
10.9636,20.1025,3
47.5928,28.4532,7
88.2457,68.7285,2
47.6648,48.4751,5
11.211,36.7854,4
10.9079,63.072,4
24.0174,96.5804,8
77.5242,54.2478,9
55.2393,55.9932,5
43.8067,43.4575,5
83.431,53.7496,9
32.1651,35.031,7
39.2992,67.8499,0
90.932,53.092,9
25.3599,90.7893,8
31.9671,36.3235,7
10.8918,79.5599,8
64.7767,99.1376,2
48.2884,12.4416,7
47.6127,59.4994,5
49.2269,58.5206,5
22.5714,73.2444,8
55.101,0.0956032,1
27.4922,10.3404,7
56.0888,71.2989,0
53.7978,39.5198,5
25.0484,85.963,8
74.5508,64.3477,9
53.8129,65.4828,5
17.4397,79.1728,8
56.2721,49.4068,5
15.4963,67.1639,4
28.9666,80.273,8
66.3015,77.255,2
92.7146,13.9142,6
36.7544,41.9415,5
72.4348,59.3257,9
15.1859,27.5358,3
59.4213,42.6781,5
37.8762,15.5102,7
13.9769,91.674,8
55.03,39.0254,5
77.637,29.5808,6
3.37302,31.4499,3
95.0635,20.8127,6
10.6226,51.3356,4
70.2195,26.1189,1
18.4995,99.1861,8
6.39194,84.801,8
76.4411,99.1065,2
98.7152,13.1955,6
41.0481,71.15,0
72.5213,56.234,9
98.6859,31.9426,6
98.9121,36.5621,9
47.4528,12.889,7
28.2361,2.48274,7
51.9144,5.87308,1
32.0635,55.2874,4
37.3229,27.127,7
76.1001,47.9456,9
78.4626,46.3196,9
74.0645,96.9622,2
45.5057,80.4564,0
81.7632,21.9468,6
79.563,80.4784,2
35.1423,20.611,7
51.6284,7.66356,1
76.845,50.3143,9
39.6062,75.7571,0
86.8763,87.0589,2
88.6461,15.1124,6
89.5417,40.5605,9
20.9855,21.6051,3
95.8479,58.3084,9
48.7322,71.948,0
6.254,27.1948,3
18.2676,80.3185,8
24.157,63.7733,4
60.7749,5.9202,1
85.7201,40.3379,9
86.3986,20.8624,6
60.9489,38.027,5
28.526,37.7939,4
88.3413,68.1321,9
13.551,75.2176,8
55.191,2.19716,1
90.33,44.7327,9
42.7577,11.3155,7
66.3378,38.6056,5
69.6239,15.07,1
10.5536,75.8779,8
42.2648,28.8213,7
56.1964,66.4218,5
92.5946,16.9713,6
72.342,78.3146,2
57.3092,58.7406,5
99.177,18.2581,6
96.7676,27.703,6
56.052,85.1089,0
95.8351,69.603,2
60.3265,51.0261,5
71.8002,50.6565,9
95.7588,14.5578,6
61.972,62.0966,5
53.1635,31.5959,1
77.1666,63.7171,9
7.47386,19.4314,3
92.5384,63.6703,9
85.8532,85.1329,2
80.6416,58.1951,9
63.4476,37.9507,5
16.9357,62.6246,4
56.2088,13.7033,1
90.3276,12.2608,6
98.8122,86.1627,2
81.8638,59.1387,9
37.1888,53.6639,5
9.79519,32.9476,3
68.2218,71.7672,2
95.0443,21.3852,6
3.36313,72.2109,8
85.1023,10.837,6
91.6423,77.6407,2
74.5073,77.4954,2
62.7736,55.1488,5
35.6906,26.2212,7
93.0996,52.6263,9
88.8458,49.3083,9
66.3296,79.1734,2
61.5691,65.1418,5
65.3361,43.4329,5
24.2805,2.52491,3
97.0968,34.0757,6
35.4725,65.3186,0
5.84291,30.5168,3
86.7038,9.20604,6
2.72769,71.8062,8
20.043,94.37,8
49.4469,94.5503,0
71.8654,12.2205,1
49.6991,7.55601,1
38.4417,42.7987,5
60.1823,27.2874,1
92.107,26.512,6
6.46083,53.6761,4
91.6538,71.7969,2
97.109,15.9343,6
74.3218,94.2058,2
50.01,9.79436,1
59.5244,55.8529,5
40.3112,46.2282,5
65.059,43.0389,5
18.0344,85.102,8
37.4088,67.4813,0
79.6523,9.27425,6
79.7017,29.3514,6
16.8303,18.1434,3
72.15,77.0126,2
45.4309,64.257,5
3.52453,51.8917,4
17.9331,95.1783,8
23.6886,15.0421,3
11.1126,98.0104,8
9.24788,61.1226,4
7.80477,68.7723,8
16.9756,48.1159,4
15.0005,82.0345,8
91.1548,33.0349,6
67.1365,28.5636,1
0.516157,46.7888,4
37.8379,80.2179,0
76.1401,54.6681,9
98.3613,48.2902,9
31.6807,43.7922,4
12.5472,35.2053,4
95.6839,30.4803,6
30.3836,19.3725,7
45.5224,41.4962,5
17.3829,54.7702,4
2.61881,25.1876,3
23.5425,19.5944,3
73.3036,38.543,9
1.62889,64.4584,4
71.5779,68.7654,2
93.022,72.0941,2
15.5542,30.8599,3
52.312,91.6943,0
85.528,50.6733,9
39.9845,17.2088,7
94.4655,52.5316,9
52.414,90.1493,0
83.0119,82.7976,2
9.52177,28.5343,3
24.2938,26.9046,7
83.3045,26.9126,6
52.0923,6.84703,1
46.507,25.3958,7
45.39,48.1359,5
89.8542,16.9679,6
16.9012,82.8762,8
89.062,32.4554,6
13.7361,41.374,4
24.1497,99.2642,8
92.0472,64.1342,9
16.4729,86.5127,8
16.6658,68.887,8
76.662,99.6778,2
51.6846,86.1838,0
28.212,75.9783,8
13.0884,11.5166,3
2.89094,65.1807,4
18.3636,49.3979,4
90.5765,63.7536,9
97.5338,80.4307,2
80.7216,14.435,6
63.307,69.7836,0
46.8904,77.0431,0
11.1575,71.0401,8
76.3072,3.20475,6
35.1743,92.7802,0
89.7175,51.8402,9
61.6671,66.3795,5
51.5179,13.3517,1
52.5633,79.73,0
89.3301,65.6517,9
91.2465,92.221,2
30.8324,9.61011,7
41.6189,21.4089,7
73.3637,39.1527,9
1.83963,54.0853,4
53.5877,65.1466,5
23.8688,0.478075,3
42.1897,35.0263,7
71.5182,18.4969,1
38.2311,6.69255,7
11.2771,27.9485,3
58.5327,72.9442,0
94.328,10.0507,6
86.296,46.8913,9
89.7806,75.626,2
12.543,81.0272,8
67.847,43.3754,5
90.6373,9.46591,6
64.7843,64.001,5
48.6186,66.6239,5
18.0863,2.20623,3
31.7705,41.9551,4
2.6843,73.9601,8
76.9814,74.2025,2
92.4571,15.2125,6
80.8951,3.73416,6
43.1611,39.4278,5
76.6784,37.4891,9
49.4784,62.9744,5
84.3804,39.2591,9
38.6004,96.9234,0
20.2862,6.44737,3
40.2987,10.9235,7
15.9133,5.08296,3
74.9245,64.5318,9
71.7068,93.0107,2
66.7381,3.47732,1
34.9658,69.4224,0
77.4375,11.9472,6
43.6249,69.8945,0
27.1597,24.52,7
73.6287,70.3208,2
63.9477,50.3071,5
7.80988,13.4262,3
13.2814,92.1903,8
52.6853,51.8818,5
89.1136,72.9715,2
58.3292,29.4123,1
83.895,74.2425,2
34.4953,58.8194,5
38.7743,6.20212,7
51.8301,5.51237,1
9.67945,86.7959,8
74.9347,87.1169,2
98.7432,18.5596,6
57.0114,25.9029,1
43.0796,30.6401,7
96.2237,7.02732,6
80.9472,4.03358,6
20.4535,94.2286,8
96.2238,73.1388,2
46.1104,85.3374,0
46.1102,4.4396,7
14.7498,30.0052,3
78.6821,49.245,9
88.8246,17.4564,6
55.4472,40.6548,5
22.9687,65.1266,4
27.4507,97.9035,8
52.2435,26.1939,1
16.4631,9.25495,3
52.0967,59.5427,5
39.8951,48.3204,5
66.57,20.8423,1
52.354,87.0235,0
15.0709,48.5779,4
60.1622,61.1813,5
33.9153,6.27248,7
65.6209,48.6651,5
36.2777,44.303,5
97.9101,25.1023,6
61.7593,53.3573,5
65.7571,84.728,2
18.4839,93.2078,8
82.6315,70.7274,2
19.4016,99.0946,8
79.9824,71.4984,2
58.6372,19.8774,1
19.8188,25.2072,3
40.7197,72.1728,0
12.2307,55.7905,4
20.7507,72.393,8
16.9718,54.666,4
78.6654,82.5927,2
3.33103,14.9431,3
26.8957,1.24113,3
40.0454,88.655,0
54.5984,5.80248,1
73.383,73.0823,2
99.0102,56.0145,9
43.8097,18.4118,7
55.1091,23.792,1
89.9102,13.7463,6
43.6694,9.729,7
38.9535,84.3891,0
81.9018,51.1842,9
40.1796,2.65249,7
23.5772,57.1515,4
57.3185,2.24264,1
39.7442,60.6495,5
17.1858,66.6399,4
61.8906,57.2312,5
55.2949,16.489,1
63.0337,28.6779,1
89.5713,62.0439,9
84.6924,33.3809,6
80.4557,39.8015,9
57.173,70.3659,0
53.5478,0.842393,1
80.0949,92.5013,2
85.2315,61.9968,9
43.6855,25.4111,7
64.6492,67.2627,5
82.5626,21.9677,6
69.5054,22.3068,1
82.6172,86.6911,2
88.9467,44.5078,9
43.9223,44.2416,5
60.9968,6.95599,1
72.9195,50.568,9
68.9999,57.6119,9
83.949,49.4556,9
97.4133,41.1219,9
19.8216,50.9611,4
41.9643,99.9165,0
43.4624,27.1958,7
61.9133,87.1479,0
52.6069,26.5625,1
54.4107,35.1695,5
48.5302,23.916,7
57.4763,31.1474,1
10.6072,46.423,4
75.6551,54.5295,9
90.6646,36.6519,9
61.4855,63.5841,5
87.2199,30.4854,6
21.1959,71.1689,8
79.941,18.6093,6
12.2909,99.7626,8
69.5704,54.2552,9
99.6791,13.0328,6
81.451,61.5923,9
0.180723,34.058,3
88.1548,54.5914,9
69.2275,36.685,9
78.5074,26.7038,6
67.8324,89.1146,2
73.1268,43.4875,9
43.6441,63.7914,5
80.1394,5.12965,6
27.3755,67.3594,4
35.615,48.5714,5
38.5283,15.5561,7
67.1807,50.8192,5
15.3186,36.751,4
